"","date","mkt","smb","hml","rmw","cma","umd","me","ia","roe","rf"
"18","2001-07-26",-0.00935226229249401,-0.0213760313140128,-0.0108725712225134,-0.00922120025605234,-0.0182136829474314,-0.00988307559038241,-0.0253831508998296,-0.0146724626171588,-0.0158809381001506,6.46575342465753e-05
"19","2001-07-27",-0.0145977368508003,-0.0142142669127669,-0.0136065893268279,-0.0248947441732363,-0.0239453125368822,-0.0073315916624125,-0.0122259786157031,-0.017060049448089,-0.00616412511168372,6.46575342465753e-05
"20","2001-07-30",-0.00942988482605561,-0.0071508609241303,-0.0177420236948774,-0.00234787433851176,-0.0125419672381397,-0.00167567565015692,-0.00965972636451283,-0.0141009555034946,-0.0133127470363682,6.46575342465753e-05
"21","2001-07-31",-0.00229430101878327,0.00230619580676982,0.000820030926459667,0.0071315366766576,-0.00738674883481393,-0.00285060847325875,0.000620340572404001,-0.00394908169257236,0.0012966640567176,6.46575342465753e-05
"22","2001-08-01",0.0113244421874408,0.00657134799803638,0.0205662522084089,0.0109760111550023,0.00221958744792973,0.00884820155751322,0.00438282076636368,0.00361503908452953,0.00993424711988571,6.79452054794521e-05
"23","2001-08-02",0.00971517808726801,0.00737065394407367,0.0106591519805953,0.00883584079124422,0.00881010361325806,0.00818517612239594,0.00711725074556103,0.00594092344846923,0.00866079913838668,6.79452054794521e-05
"24","2001-08-03",0.0440630582617609,0.0178627770605156,0.0221323664635124,0.0242543582035039,0.0283884514006255,0.0291658109073435,0.0151308889579034,0.0285688943554131,0.0275816658981559,6.79452054794521e-05
"25","2001-08-06",-0.00646991042412271,0.0105696645511933,0.00224513204176667,0.00928240695414526,-0.00434311270256496,0.0013177528179825,0.00988561285716326,-0.00431332338938467,0.0134680365827154,6.79452054794521e-05
"26","2001-08-07",0.00877191357932298,0.0141273648995355,0.0153515913588003,0.010552182026341,0.0118071422827639,0.00685295508033629,0.0148376249427113,0.0100887718237991,0.0154829678036991,6.79452054794521e-05
"27","2001-08-08",0.0216252301508534,0.0188821178225531,0.00969848840281635,0.0206620746623484,0.0227289829887521,0.0162447443188769,0.0206164448680395,0.0225440685110949,0.0227039388118434,6.79452054794521e-05
"28","2001-08-09",-0.0208756814529709,-0.00802775000636386,-0.00924393993019499,-0.00849814436232456,-0.0188492202705545,-0.011654650485366,-0.00567223990005456,-0.0141199369378919,-0.00701032956436061,6.79452054794521e-05
"29","2001-08-10",-0.0029176899364476,-0.000311931679945031,-0.00344799726898819,-0.00577117945110622,0.00279233835371483,0.00207945835346654,0.00245489607459155,0.00796489561628427,0.000850515182418462,6.79452054794521e-05
"30","2001-08-14",-0.00547195941258891,-0.0165313306492606,-0.024557588489011,-0.00263976484461499,-0.00731938880918368,-0.00116009471623803,-0.0182962570951729,-0.00777526490621013,-0.00970981184504306,6.79452054794521e-05
"31","2001-08-15",0.0118040752598891,0.00986917435237083,0.0104529138852183,0.00607947479492298,0.019823748727268,0.0110230276231733,0.00676827280591887,0.0107715113042983,0.00609877334927375,6.79452054794521e-05
"32","2001-08-16",-0.000188811696513579,0.0163837024766057,0.00717149050916269,0.00930907810951,0.0162136745942897,0.00348293648119413,0.0165905984822456,0.0207172847025359,0.0062886155390755,6.79452054794521e-05
"33","2001-08-17",0.0181692248513719,0.0148118449011783,0.0183093414566028,0.00794249388324231,0.0212184149273824,0.0121124689537948,0.0236927570535642,0.0232434654808543,0.0125872992576684,6.79452054794521e-05
"34","2001-08-20",-0.0113434726145387,-0.0118407285861163,-0.0153160580869708,-0.00634499645364637,-0.0166918204399313,-0.0141735827506432,-0.0134112753651039,-0.0157971894718694,-0.00412608615585511,6.79452054794521e-05
"35","2001-08-21",-0.00195973209823898,-0.00287139501376912,-0.00893414249296667,0.000807936267134141,0.00272071660226591,-0.00111835242260227,-0.00667479903340427,-0.00179552001402723,-0.00259826955233569,6.79452054794521e-05
"36","2001-08-22",0.00716365553244519,0.00816249610987253,0.0129851262154932,0.00444610329941071,0.01272740289181,0.00880058342312932,0.0129977307336652,0.0129501006144781,0.00555198622330867,6.79452054794521e-05
"37","2001-08-23",0.0117224252918531,0.00612653724454677,0.00422532148704422,0.00481324498628238,0.0197117583043546,0.0123928376580381,0.00638100341594504,0.0125815172273729,0.00675289959326959,6.79452054794521e-05
"38","2001-08-24",0.0238970702379928,0.0135077699290191,0.0191032697846883,0.0111390402915496,0.0230258129547483,0.0153709014435805,0.0117191904163438,0.0255033447028078,0.0143644532997491,6.79452054794521e-05
"39","2001-08-27",0.0210701899625502,0.0055780860211882,0.0235166346249817,0.0069855722072486,0.0137061664188457,0.0107965686236737,0.00350934142945514,0.0104707971513066,0.0152082787346898,6.79452054794521e-05
"40","2001-08-28",-0.00903639617022212,0.000420871167400228,0.0188579095940669,-0.0010110512105219,0.000846334858482637,-0.00150519804038472,0.000493182345696016,-0.00298311676695425,-0.00459099970468497,6.79452054794521e-05
"41","2001-08-29",0.00789160249500288,0.0018732672303215,0.0280688497554615,-0.00161672273080548,0.0042204918346839,0.00384414820927892,0.00223987769932175,0.00149235791848135,-0.000446383299090598,6.79452054794521e-05
"42","2001-08-30",-0.0201712789413831,-0.0264677372470587,-0.0402517552855805,-0.0117615973761862,-0.0334985134832193,-0.0195753013584544,-0.0251341169267718,-0.0284784834863201,-0.0106994908498213,6.79452054794521e-05
"43","2001-08-31",0.0128240917358489,0.00405583412307165,0.0102102035325568,0.00727527992866324,0.00700456136982324,0.00167882769982125,0.00424539526767317,0.0078877722041225,0.00660285572089624,6.79452054794521e-05
"44","2001-09-03",0.0193534789884176,0.00608294738744739,0.00730403231385607,0.0175088718242522,0.010927668140207,0.0205662715007874,0.00718169247944686,0.011234069230893,0.0202813512105047,6.79452054794521e-05
"45","2001-09-04",-0.0056836150617189,-0.00212262373269427,-0.00826071856875944,0.00528514442596058,-0.0115910634676587,-0.00755255193644981,-0.00450359568140713,-0.00961038402228015,0.00204152314899889,6.79452054794521e-05
"46","2001-09-05",-0.00455782706321677,0.00157510837861322,-0.00857599110861404,0.00392801367340703,9.39058358353237e-05,-0.00152744832652501,0.00684472797900295,0.00466207227161975,0.00804455045749296,6.79452054794521e-05
"47","2001-09-06",0.0136296506217688,0.012454757100225,0.0252304936698823,0.0117670439182329,0.0150432726763437,0.00901552203229323,0.00720492865189094,0.00861916646783224,0.00441754862002951,6.79452054794521e-05
"48","2001-09-07",-0.00066524838269239,0.00364194947986052,0.00171347101399267,-0.00257937784717892,0.00956903673245695,0.00801115572637144,0.00647802448742346,0.00962278902571509,0.00250658699757943,6.79452054794521e-05
"49","2001-09-10",-0.0329268245640352,-0.0264660797280874,-0.0334660262286778,-0.02445703838597,-0.0435441583174047,-0.0340253386796402,-0.0268285589520997,-0.0400008751664641,-0.021403147960988,6.79452054794521e-05
"50","2001-09-11",-0.00422461584648225,-0.00271260069622921,-6.24139184994842e-05,-0.00377997746553892,0.000737578142500644,-0.00243007097931426,-0.00346872557208545,0.000488138838659859,-0.00262948938466069,6.79452054794521e-05
"51","2001-09-13",-0.0697246587045877,-0.103415531694199,-0.10961976054182,-0.0538940184210298,-0.0903846160957859,-0.0840377272895098,-0.0975921697487302,-0.0843944272108677,-0.0675131211140179,6.79452054794521e-05
"52","2001-09-14",-0.066915922705993,-0.0962379208521017,-0.103387034725996,-0.0560772373316104,-0.109266572277584,-0.0916552943049453,-0.0959478039008901,-0.101494035229294,-0.0661168929283953,6.79452054794521e-05
"53","2001-09-17",-0.0622693215510896,-0.082033677623413,-0.0753514954708502,-0.0571138533341602,-0.0735565275780964,-0.0790624188342186,-0.0855441024225731,-0.0748377141149764,-0.0575361418347142,6.79452054794521e-05
"54","2001-09-18",0.0143979426331802,0.0240370545096566,0.0198336665530843,0.0161268900298805,0.0111105829192864,0.0286768893846885,0.0219713190660431,0.00865559360747955,0.012771070474024,6.79452054794521e-05
"55","2001-09-19",0.0506271739665563,0.0909435134938955,0.0851852704923466,0.038864730338587,0.0907848080785009,0.068286921525985,0.105431860223415,0.0833141147367727,0.0519239839117369,6.79452054794521e-05
"56","2001-09-20",-0.0275859487434902,-0.0312432355131009,-0.0363746051291173,-0.0236406270888476,-0.0361127196974145,-0.0302563488480526,-0.0250782472173944,-0.033955843266581,-0.0217480364323356,6.79452054794521e-05
"57","2001-09-21",-0.0195077450402801,-0.0192363698467831,-0.0285751163718163,-0.0182612045965599,-0.0159063483571199,-0.0189573271935187,-0.0167090480298709,-0.0141139578763448,-0.0190849465376659,6.79452054794521e-05
"58","2001-09-24",0.0196208092737391,0.0256650389167567,0.0210696673870782,0.0146652786175077,0.0329309556295066,0.0323654293331735,0.030121432824011,0.0281208240292997,0.0189088775621121,6.79452054794521e-05
"59","2001-09-25",-0.0108520497823245,-0.0107290736142753,-0.0104247651833477,-0.00412688094430544,-0.0127599899308476,-0.00435338853785036,-0.018008207302867,-0.00774772203893657,-0.00182202195486815,6.79452054794521e-05
"60","2001-09-26",-0.00412530525739341,0.00539729550314919,0.00525812353591515,-0.00115234973205893,-0.00652782982502991,0.00148914487529117,0.00349062951961671,-0.0062635861087233,0.000753537110710368,6.79452054794521e-05
"61","2001-09-27",-0.00340727653916566,0.00988463174914264,0.00196441850689801,0.00348419019010433,0.00201895752976036,0.0185959414262519,0.00846716021451474,0.00301246163705909,0.000735254651700426,6.79452054794521e-05
"62","2001-09-28",0.0087546216966848,0.0146450495176814,0.0140309844840496,0.0110343258689831,0.0133197755854555,0.0152707949530198,0.0160796981968311,0.016311569691156,0.0152460650509867,6.79452054794521e-05
"63","2001-10-01",-0.015203049880903,-0.0135881779220526,-0.00627846412427532,-0.00882846178641789,-0.0224880491093096,-0.000675878268269487,-0.0132651792590496,-0.0189863639694257,-0.0100219414210209,6.73972602739726e-05
"64","2001-10-02",0.0136421385328146,0.0250152647601637,0.030913864378672,0.00838483824624373,0.019479270406677,0.0197772759147607,0.0234622883285728,0.0180517603543923,0.0182297305645037,6.73972602739726e-05
"65","2001-10-03",-0.00171976777553634,0.00288976103606335,-0.0106681239526264,0.00669350688034323,-0.00514306276069052,0.00548702546765841,0.00373069110450608,-0.0028235638517723,-0.000526223992520025,6.73972602739726e-05
"66","2001-10-04",0.0271248662104177,0.0383939456662233,0.0478853251675435,0.0246753211413561,0.0427433610712133,0.0288864871521278,0.0351553597418295,0.0425588306855115,0.0255733196854702,6.73972602739726e-05
"67","2001-10-05",-0.00839928406733803,-0.0121076651537566,-0.0170244342634383,-0.013133680584843,-0.0110057692064745,-0.00958389851907555,-0.0135916202114611,-0.00931537640423272,-0.0118512167061223,6.73972602739726e-05
"68","2001-10-08",-0.0139068768756571,-0.0263520984750691,-0.0263002882249977,-0.0140042415867689,-0.0230001631457877,-0.01717061039746,-0.0255843487085577,-0.0197082024261795,-0.0128537043051337,6.73972602739726e-05
"69","2001-10-09",0.034653452078068,0.0377215759871586,0.0375770924841495,0.0259175182806369,0.0432598531024301,0.0216842669849193,0.0373844592928618,0.0405078838867072,0.0270558685623772,6.73972602739726e-05
"70","2001-10-10",0.00110064893434884,0.0222564547308828,0.0168718445094311,0.00479242435808193,0.0103121248564002,0.012916139747275,0.0219060940524206,0.00565481823490225,0.00244031005606387,6.73972602739726e-05
"71","2001-10-11",-0.00138965211612834,0.000244371269122958,0.00244406475310676,-0.00492585970620675,0.0028906446044718,0.00328348394104796,-0.00299749297041891,0.00375343618582501,0.00303904507501942,6.73972602739726e-05
"72","2001-10-12",-0.00556523510926317,-0.00642019593744778,-0.0112341483217713,-0.0102012071050877,-0.00322641634683941,-0.00341237594124418,-0.0077073013588591,-0.00266012719772732,-0.00903685724249618,6.73972602739726e-05
"73","2001-10-15",-0.0110547254793411,-0.00463265637761849,-0.00362855015168147,-0.0157829631961371,-0.00100975751763497,0.000693393222412104,-0.000746067996044065,-0.00250609004371724,-0.00518180127685598,6.73972602739726e-05
"74","2001-10-16",0.00508663427863622,0.0125636804660522,0.0102314955574109,0.0112878355270233,0.00263604243106284,0.00929931456032803,0.0131454972651233,0.00561981412097013,0.00799496143433439,6.73972602739726e-05
"75","2001-10-17",0.0167269748646955,0.0234599577705514,0.0220151644830671,0.0184437320862549,0.0150533668857538,0.0110575529702779,0.0245426078017114,0.0195066004652757,0.017342649012947,6.73972602739726e-05
"76","2001-10-18",-0.00638261994630822,-0.00580901969308221,-0.00770296865857147,-0.00438002388471745,-0.00895303733466755,-0.00390512942221798,-0.00900966703970134,-0.0109256786518825,-0.0047350011899268,6.73972602739726e-05
"77","2001-10-19",-0.00499453149885136,-0.00777453152990688,-0.00534240236318409,-0.00375584516485479,0.00184955010726193,-0.00286392566378038,-0.00876660977312259,-4.91614621272576e-05,-0.0046043736995832,6.73972602739726e-05
"78","2001-10-22",-0.00503366835079128,-0.00778980909055493,-0.00382137960363575,-0.00665798743634147,-0.00208455132648873,-0.00825445243910292,-0.00805872137736844,-0.0061244777335487,-0.00459485419964635,6.73972602739726e-05
"79","2001-10-24",0.00116389439582212,0.0144961674158647,0.00704661552162217,0.00429937117353749,0.00940236317550951,0.00436817641781412,0.0127869494315068,0.007276574341168,0.00309170573004171,6.73972602739726e-05
"80","2001-10-25",-0.0132031961282671,-0.00742991513326103,-0.00737938283386211,-0.00946234501669052,-0.0157877019163302,-0.00882565144386953,-0.00890033666238186,-0.0116600848251152,-0.00947422753017022,6.73972602739726e-05
"81","2001-10-26",-0.00016768060584635,-0.00285293403112478,-0.00240880978577283,-0.00428767569235669,0.00405553162132588,-0.00213570766227377,-2.52013747280492e-05,0.00754310452958344,-0.000645866532097736,6.73972602739726e-05
"82","2001-10-29",-0.0100282968795301,-0.00556510576461471,-0.00858994527661363,-0.00965689668154215,-0.00762938944690736,-0.00186811270391212,-0.00615775589610199,-0.0131054535666153,-0.00970440116640536,6.73972602739726e-05
"83","2001-10-30",-0.0175770955920416,-0.0198362392173364,-0.0154763936913826,-0.0165166519210812,-0.0244746087010179,-0.0113391868740089,-0.0197701500257126,-0.0214281698782016,-0.0174187295881044,6.73972602739726e-05
"84","2001-10-31",0.00617041627390007,0.00961331108585246,0.0131834896051596,0.00172610049617244,0.00563750449873982,0.000180514048714203,0.00967315444577743,0.00734142762535884,0.00339318012018511,6.73972602739726e-05
"85","2001-11-01",-0.00523327855101762,-0.00621440019313403,-0.00116351354543891,-0.000642022247825602,-0.00459466406542001,-0.00102775541146417,-0.00455341730509402,-0.00263194375627484,0.0051499275509523,6.32876712328767e-05
"86","2001-11-02",0.00240368581633035,-0.00691474557803852,-0.00080872729556255,0.0076088541220822,-0.00767495110604845,-0.00444865879129139,-0.00802350274540476,-0.00850392007544131,-0.00290356790584921,6.32876712328767e-05
"87","2001-11-05",-0.00479636250299825,-0.0134572535174515,-0.0154782308361665,-0.00685276231713216,-0.00642197341067675,-0.0126566150510829,-0.0158411936182396,-0.0115668490253135,-0.00369934177102545,6.32876712328767e-05
"88","2001-11-06",-0.00600526464729444,0.00172499380224485,-0.00147856082557325,-0.00527195079789951,-0.00807614248205069,-0.00693854690370244,0.00309962024825712,-0.00363994635602355,-0.00432616598123393,6.32876712328767e-05
"89","2001-11-07",-0.0239531292356523,-0.0193722099457142,-0.0161822287658694,-0.018529436827753,-0.0285315369304633,-0.0161363953149171,-0.0203108744117508,-0.0276079441759107,-0.0208537143700679,6.32876712328767e-05
"90","2001-11-08",0.0125671554251212,0.01768968718659,0.0123661780319619,0.0130373274271446,0.0255041873343702,0.00598226655478596,0.0150177483750993,0.0277089726552604,0.0155635716110504,6.32876712328767e-05
"91","2001-11-09",-0.000824099277620139,0.00448417381863524,0.00117187418064858,0.00547391761876244,-0.00212040958069203,0.00244683180715276,0.00704878678382137,-0.00224042690552905,0.00143909889738025,6.32876712328767e-05
"92","2001-11-12",0.0147865011698231,0.00714389854845838,0.0122006305741209,0.0104755435291199,0.0173690391305285,0.0145534242871673,0.00465691509966985,0.020122737364865,0.00953940199728722,6.32876712328767e-05
"93","2001-11-13",-0.00353636312989067,-0.00313581206376593,0.00428410156277902,-0.00602809385443444,-0.00903814706033044,0.00529176670719237,-0.00278370716535433,-0.0101073470424936,-0.00237244004661258,6.32876712328767e-05
"94","2001-11-14",-0.0144240490454928,-0.0103594197143712,-0.0172971324863372,-0.0150311652202723,-0.0170531987083918,-0.00483205727012539,-0.00706831631897033,-0.0153621761004923,-0.0121497609113814,6.32876712328767e-05
"95","2001-11-15",0.00406803086722186,0.000293890501588413,0.0135931859112384,-0.0057920012996385,0.012997642472996,0.00880508499997435,-0.00428447550064434,0.0140342015913944,0.00156249768063152,6.32876712328767e-05
"96","2001-11-16",0.0288060524871515,0.0149502919130402,0.00693550665266456,0.0222913161890609,0.0305711901283752,0.0266371247986523,0.0161178896500432,0.0325973219240609,0.0254851533454756,6.32876712328767e-05
"97","2001-11-19",0.00534302238184521,0.00284598270404133,0.00865461916352104,0.00300559866385912,0.000596246079809202,0.0118179690284395,0.00130010782044829,0.00073416758072506,0.0031741395860757,6.32876712328767e-05
"98","2001-11-20",0.0260835501710892,0.00990121569200672,0.0144320631123361,0.0171770202599935,0.0236898774930757,0.0164660391025343,0.0109479319153532,0.029076070373077,0.0139180012269373,6.32876712328767e-05
"99","2001-11-21",0.0273313558353246,0.00779124617061258,0.0288239747632744,0.0130668647825895,0.0145916661376922,0.0158592791212668,0.00629784695183559,0.0157654235067129,0.0122708006133663,6.32876712328767e-05
"100","2001-11-22",0.00735680630700873,0.00312651302067487,0.00951311637730952,0.00666325195336607,0.00230692469083021,0.00239883620164625,0.00632904521436301,0.000221057607204056,0.00317368247554861,6.32876712328767e-05
"101","2001-11-23",0.0129763248585677,0.0150884830018652,0.0174516157082425,0.00972268163933217,0.016285840951352,0.0117552124851737,0.0157093250801609,0.0188531524226112,0.00719877251939171,6.32876712328767e-05
"102","2001-11-26",-0.0146827369704901,-0.000785217704576274,-0.0146887883842927,-0.00857625792314948,-0.00556063620618708,-0.00914933473475618,-0.00171387259410139,-0.0081839556864264,-0.0111680221936409,6.32876712328767e-05
"103","2001-11-27",0.0141115163359314,0.0126936863360379,0.0108664246285819,0.0203227639528768,0.0157962804158465,0.00959881755489395,0.0100138388438173,0.0174984862382924,0.0151578439638954,6.32876712328767e-05
"104","2001-11-28",-0.0123925700102288,-0.00385237635540913,-0.0133580342275046,-0.00586090253695559,-0.00932121012968468,-0.00575593769685032,-0.00200173838886785,-0.0116727025309378,-0.0101993686543323,6.32876712328767e-05
"105","2001-11-29",0.0174693361918006,0.0230178645794123,0.0251260912386403,0.0102226938307401,0.0217457755636907,0.0209905942579163,0.0210610294172633,0.022742981275755,0.0151572010580756,6.32876712328767e-05
"106","2001-11-30",0.0169354500509249,0.0107492871990155,0.00972693824402775,0.0173720390860366,0.0114781739934139,0.0149817164967319,0.013904562670862,0.00965323166572008,0.0125752632430612,6.32876712328767e-05
"107","2001-12-03",-0.00141393619184649,-0.00181578593091378,-0.00057960644756664,-0.00206680890574579,0.00395043148458548,-0.00546103869825861,-0.00387087270698793,0.00221024687440921,0.00268656244702297,6.32876712328767e-05
"108","2001-12-04",0.00560793444199638,0.00771405449491504,0.00718086026812991,0.00491852577371308,0.000798633664216528,0.015997054363916,0.00628932523088165,-0.00205766439174855,-0.0021657044736286,6.32876712328767e-05
"109","2001-12-06",0.00507464176097483,0.00541319261610302,0.00466775295524021,-0.00450110626976481,0.00883821148328704,0.000403555884146854,0.00645001413583585,0.00718917575640346,-0.00527484754722871,6.32876712328767e-05
"110","2001-12-07",-0.00393273005216787,-0.00783227780732814,-0.00996876260492157,-0.00278812985953768,-0.00904173579987069,-0.00463974363425955,-0.0108027137406696,-0.00921199556398325,-0.00653481294379657,6.32876712328767e-05
"111","2001-12-11",-0.0312803413020464,-0.0121994837868456,-0.0302384121557537,-0.0212987886805388,-0.0346922320958682,-0.0271573027902074,-0.0098018250853956,-0.0310127789169332,-0.0181772046531,6.32876712328767e-05
"112","2001-12-12",0.00880569802030624,0.0153681445904335,0.0131201462460042,0.0152276881682506,0.0221764915262123,0.00891542377254762,0.0156019909554532,0.0215756263528683,0.0152916611599992,6.32876712328767e-05
"113","2001-12-13",-0.0121175994348645,-0.00981664209359089,-0.0154300095516365,-0.00665006902337683,-0.0143283044551077,-0.00270239037304459,-0.0144955667556252,-0.0148791544438936,-0.00881830709828448,6.32876712328767e-05
"114","2001-12-14",-0.00131996471037297,-0.00158214534829656,0.00156264668835903,-0.00681649978692752,-0.00437244256046146,-0.00531560025093524,-0.00411797757836095,-0.00399840535909298,-0.00453060501231919,6.32876712328767e-05
"115","2001-12-17",-0.00190776214501939,0.00915310511611349,0.00438478713766386,-0.00303830433158251,-0.00464444365162894,0.00762394638923224,0.00866304202757792,-0.00546004871418174,0.000790797508590469,6.32876712328767e-05
"116","2001-12-18",-0.00252947642724102,0.00975360794157455,0.00315066076438822,-0.0024147281072546,0.0125253760460014,0.00102218343899849,0.0112107247475406,0.0127342845982415,-0.000976296657185315,6.32876712328767e-05
"117","2001-12-19",0.0100161458625822,0.00758820526778686,0.00298155265249011,0.00389789330932907,0.0132636993578554,0.00430020456604997,0.00931423606581486,0.0144480662033093,0.0083786990612983,6.32876712328767e-05
"118","2001-12-20",0.00908346071897458,0.0134070612204507,0.00969334268919205,0.0047018925510406,0.0161553442287711,0.0041481706778109,0.0168334514204153,0.0164822922873125,0.00292495627418951,6.32876712328767e-05
"119","2001-12-21",-0.00437065044907908,0.00357065642256649,-0.00514530528498335,-0.00512420657341129,0.0097824729128139,-0.00603625214245981,-0.000331258941917921,0.0112649475001773,-0.0031751613598768,6.32876712328767e-05
"120","2001-12-24",0.0203866354729906,0.0230566694225756,0.0319215521961793,0.0115806117561355,0.0272471263687653,0.0143357265832389,0.0275889289477543,0.0287321337693383,0.00935184123920163,6.32876712328767e-05
"121","2001-12-25",-0.000661856800580136,-0.00570136836040338,-0.00100109963579653,-0.000409009409888513,-0.004152081597058,0.000871036487799168,-0.00536052663687759,-0.00447133472868103,-0.00071455820689028,6.32876712328767e-05
"122","2001-12-26",0.00915704140241516,0.0130088077233103,0.00719299246099941,0.00988241824258317,0.022427891089452,0.00910210430347827,0.0105418222151968,0.0229884427820882,0.00989605286155485,6.32876712328767e-05
"123","2001-12-27",-0.0121129809377391,-0.0179451036610154,-0.0132280428992902,-0.00565486230892599,-0.0223196472431229,-0.00929973486446874,-0.0156127993364332,-0.0230753981657098,-0.00245685791407199,6.32876712328767e-05
"124","2001-12-28",0.0102309540425704,0.00965312720072212,0.0114396026124376,0.0114318951145737,0.00748883144056001,0.0108618829384174,0.0103227208911435,0.00638783425528062,0.0152641208349374,6.32876712328767e-05
"125","2002-01-02",0.00565047484893823,0.0122026247962996,0.0150492301420619,0.00684122817842769,0.00230207357831585,0.0111329619115875,0.0099441628724052,0.0021793554446557,0.0103177300201313,6.32876712328767e-05
"126","2002-01-03",0.0241035714677364,0.0153453956623449,0.021574667158548,0.0225579631790578,0.0209822652740605,0.0111906673932137,0.0118224325192515,0.0205171410729757,0.0152889551016607,6.32876712328767e-05
"127","2002-01-04",0.0133621610095283,0.0136257337101717,0.00579644577324718,0.0217835624596542,0.00585160333139415,0.00604406404040795,0.0130825728025677,0.0059606022460196,0.0150687497753502,6.32876712328767e-05
"128","2002-01-07",0.00750440326655742,0.00835429045303354,0.00439785740236264,0.0136776289165818,0.0085878059418823,0.00825282999913715,0.00787143108236259,0.00871648239486736,0.0153130209334485,6.32876712328767e-05
"129","2002-01-08",0.00312659726293292,0.00328645552323802,0.00702142567196265,0.00649715728914932,0.00208074609429346,0.00178246711836375,0.00323584358275875,0.00303108010788447,0.00347857576656481,6.32876712328767e-05
"130","2002-01-09",0.00234222030749381,0.0149218838230252,0.00963977142354421,0.00607860755207822,0.0108571662201359,0.00893994230153025,0.0135135891466453,0.00985036666426201,0.014916931389331,6.32876712328767e-05
"131","2002-01-10",-0.000251815635206397,0.00611976199615549,0.0119750048822529,0.000914239419457856,0.000856270092753248,0.0074336922925373,0.00631963822346135,0.00141184807174472,0.00678733753885473,6.32876712328767e-05
